1, Bachelors, Never-married
13734, HS-grad, Married-civ-spouse
13735, HS-grad, Never-married
13736, HS-grad, Married-civ-spouse
13737, HS-grad, Married-civ-spouse
13738, HS-grad, Never-married
13739, Prof-school, Never-married
13740, Some-college, Never-married
13741, 11th, Never-married
13742, 7th-8th, Widowed
13743, 11th, Never-married
13744, HS-grad, Married-civ-spouse
13745, 11th, Never-married
13746, 11th, Never-married
13747, Some-college, Never-married
13748, Masters, Married-civ-spouse
13749, Masters, Married-civ-spouse
13750, HS-grad, Divorced
13751, Bachelors, Married-civ-spouse
13752, HS-grad, Married-civ-spouse
13753, HS-grad, Married-civ-spouse
13754, Some-college, Divorced
13755, Some-college, Never-married
13756, Some-college, Never-married
13757, HS-grad, Never-married
13758, Some-college, Never-married
13759, HS-grad, Never-married
13760, 1st-4th, Never-married
13761, 12th, Never-married
13762, HS-grad, Never-married
13763, Bachelors, Married-civ-spouse
13764, HS-grad, Married-civ-spouse
13765, HS-grad, Never-married
13766, 10th, Married-civ-spouse
13767, 10th, Married-civ-spouse
13768, Some-college, Married-civ-spouse
13769, HS-grad, Divorced
13770, HS-grad, Married-civ-spouse
13771, Assoc-acdm, Divorced
13772, HS-grad, Never-married
13773, Bachelors, Married-civ-spouse
13774, Some-college, Divorced
13775, HS-grad, Never-married
13776, Some-college, Married-civ-spouse
13777, HS-grad, Widowed
13778, Bachelors, Married-civ-spouse
13779, Bachelors, Never-married
13780, Bachelors, Married-civ-spouse
13781, Bachelors, Never-married
13782, Bachelors, Never-married
13783, Bachelors, Married-civ-spouse
13784, Some-college, Divorced
13785, Prof-school, Married-civ-spouse
13786, Bachelors, Married-civ-spouse
13787, Some-college, Married-civ-spouse
13788, Bachelors, Married-civ-spouse
13789, Doctorate, Married-civ-spouse
13790, Assoc-acdm, Divorced
13791, Bachelors, Married-civ-spouse
13792, HS-grad, Widowed
13793, Some-college, Never-married
13794, Some-college, Never-married
13795, HS-grad, Married-civ-spouse
13796, Some-college, Married-civ-spouse
13797, HS-grad, Married-civ-spouse
13798, HS-grad, Married-civ-spouse
13799, Some-college, Divorced
13800, Bachelors, Never-married
13801, HS-grad, Divorced
13802, Bachelors, Married-civ-spouse
13803, 10th, Divorced
13804, HS-grad, Married-civ-spouse
13805, Assoc-acdm, Divorced
13806, Bachelors, Never-married
13807, Assoc-voc, Married-civ-spouse
13808, 11th, Never-married
13809, Some-college, Never-married
13810, HS-grad, Married-civ-spouse
13811, Bachelors, Married-civ-spouse
13812, HS-grad, Married-civ-spouse
13813, 10th, Never-married
13814, Bachelors, Married-civ-spouse
13815, Some-college, Married-civ-spouse
13816, Some-college, Never-married
13817, Bachelors, Separated
13818, 5th-6th, Married-civ-spouse
13819, HS-grad, Separated
13820, HS-grad, Married-civ-spouse
13821, HS-grad, Married-civ-spouse
13822, 10th, Never-married
13823, Assoc-voc, Never-married
13824, 7th-8th, Never-married
13825, HS-grad, Married-civ-spouse
13826, 10th, Married-civ-spouse
13827, Bachelors, Never-married
13828, Bachelors, Married-spouse-absent
13829, Assoc-voc, Divorced
13830, HS-grad, Never-married
13831, HS-grad, Divorced
13832, HS-grad, Married-civ-spouse
13833, HS-grad, Married-civ-spouse
13834, Some-college, Divorced
13835, 5th-6th, Married-civ-spouse
13836, Assoc-voc, Married-civ-spouse
13837, Bachelors, Married-civ-spouse
13838, HS-grad, Divorced
13839, Some-college, Never-married
13840, HS-grad, Married-civ-spouse
13841, Assoc-acdm, Married-civ-spouse
13842, Prof-school, Divorced
13843, Assoc-voc, Never-married
13844, HS-grad, Separated
13845, HS-grad, Married-civ-spouse
13846, Bachelors, Married-civ-spouse
13847, Bachelors, Divorced
13848, Bachelors, Never-married
13849, HS-grad, Married-civ-spouse
13850, 11th, Never-married
13851, 5th-6th, Divorced
13852, HS-grad, Married-civ-spouse
13853, Assoc-acdm, Never-married
13854, Some-college, Never-married
13855, HS-grad, Married-civ-spouse
13856, Some-college, Married-civ-spouse
13857, Some-college, Divorced
13858, Some-college, Married-civ-spouse
13859, Doctorate, Married-civ-spouse
13860, HS-grad, Never-married
13861, Assoc-acdm, Never-married
13862, HS-grad, Married-civ-spouse
13863, Bachelors, Married-civ-spouse
13864, Some-college, Married-civ-spouse
13865, Assoc-voc, Married-civ-spouse
13866, HS-grad, Divorced
13867, HS-grad, Married-civ-spouse
13868, HS-grad, Married-civ-spouse
13869, Assoc-voc, Married-civ-spouse
13870, HS-grad, Married-civ-spouse
13871, Some-college, Married-civ-spouse
13872, Some-college, Married-civ-spouse
13873, Bachelors, Never-married
13874, HS-grad, Married-civ-spouse
13875, Masters, Divorced
13876, HS-grad, Divorced
13877, HS-grad, Married-civ-spouse
13878, Some-college, Married-civ-spouse
13879, Some-college, Never-married
13880, 10th, Married-civ-spouse
13881, Some-college, Married-civ-spouse
13882, HS-grad, Married-civ-spouse
13883, HS-grad, Divorced
13884, Masters, Divorced
13885, HS-grad, Married-civ-spouse
13886, HS-grad, Married-civ-spouse
13887, HS-grad, Married-civ-spouse
13888, Assoc-acdm, Married-civ-spouse
13889, 11th, Divorced
13890, HS-grad, Married-civ-spouse
13891, HS-grad, Married-civ-spouse
13892, Some-college, Married-civ-spouse
13893, Bachelors, Married-civ-spouse
13894, 11th, Never-married
13895, Assoc-voc, Divorced
13896, HS-grad, Married-civ-spouse
13897, HS-grad, Married-civ-spouse
13898, Masters, Never-married
13899, HS-grad, Divorced
13900, HS-grad, Married-civ-spouse
13901, Assoc-acdm, Never-married
13902, Masters, Married-civ-spouse
13903, HS-grad, Married-civ-spouse
13904, Some-college, Divorced
13905, Bachelors, Married-civ-spouse
13906, Some-college, Married-civ-spouse
13907, Bachelors, Never-married
13908, 11th, Divorced
13909, HS-grad, Married-civ-spouse
13910, HS-grad, Divorced
13911, HS-grad, Married-civ-spouse
13912, 7th-8th, Divorced
13913, Some-college, Married-civ-spouse
13914, Assoc-acdm, Never-married
13915, Some-college, Married-civ-spouse
13916, HS-grad, Never-married
13917, 10th, Married-civ-spouse
13918, HS-grad, Never-married
13919, Bachelors, Widowed
13920, Some-college, Widowed
13921, Some-college, Never-married
13922, Some-college, Married-civ-spouse
13923, Assoc-voc, Married-civ-spouse
13924, HS-grad, Never-married
13925, Doctorate, Married-civ-spouse
13926, 7th-8th, Divorced
13927, HS-grad, Separated
13928, Some-college, Married-civ-spouse
13929, Bachelors, Widowed
13930, HS-grad, Married-civ-spouse
13931, HS-grad, Married-civ-spouse
13932, Masters, Never-married
13933, Some-college, Never-married
13934, HS-grad, Never-married
13935, Some-college, Married-civ-spouse
13936, HS-grad, Married-civ-spouse
13937, 7th-8th, Never-married
13938, HS-grad, Never-married
13939, Some-college, Never-married
13940, HS-grad, Married-civ-spouse
13941, Masters, Never-married
13942, Bachelors, Married-civ-spouse
13943, Some-college, Married-civ-spouse
13944, Some-college, Married-civ-spouse
13945, HS-grad, Married-civ-spouse
13946, Assoc-voc, Divorced
13947, Some-college, Married-civ-spouse
13948, Bachelors, Married-civ-spouse
13949, Some-college, Never-married
13950, Some-college, Married-civ-spouse
13951, Some-college, Never-married
13952, Assoc-voc, Never-married
13953, 11th, Married-civ-spouse
13954, 12th, Divorced
13955, Assoc-voc, Married-civ-spouse
13956, HS-grad, Married-civ-spouse
13957, 5th-6th, Never-married
13958, HS-grad, Married-civ-spouse
13959, Some-college, Never-married
13960, HS-grad, Married-spouse-absent
13961, Bachelors, Married-civ-spouse
13962, HS-grad, Married-civ-spouse
13963, Some-college, Never-married
13964, Bachelors, Married-civ-spouse
13965, HS-grad, Never-married
13966, Bachelors, Married-civ-spouse
13967, Masters, Married-civ-spouse
13968, HS-grad, Married-civ-spouse
13969, 11th, Never-married
13970, Some-college, Never-married
13971, 11th, Never-married
13972, Bachelors, Married-civ-spouse
13973, Bachelors, Divorced
13974, Assoc-acdm, Divorced
13975, Bachelors, Married-civ-spouse
13976, Masters, Married-civ-spouse
13977, HS-grad, Married-civ-spouse
13978, Some-college, Married-civ-spouse
13979, Assoc-voc, Married-civ-spouse
13980, HS-grad, Never-married
13981, Some-college, Never-married
13982, HS-grad, Never-married
13983, Bachelors, Divorced
13984, Masters, Married-civ-spouse
13985, HS-grad, Never-married
13986, HS-grad, Married-civ-spouse
13987, HS-grad, Never-married
13988, Some-college, Never-married
13989, Assoc-acdm, Never-married
13990, HS-grad, Widowed
13991, HS-grad, Married-civ-spouse
13992, Prof-school, Never-married
13993, Some-college, Married-civ-spouse
13994, HS-grad, Divorced
13995, HS-grad, Never-married
13996, Bachelors, Never-married
13997, HS-grad, Married-civ-spouse
13998, Masters, Divorced
13999, Bachelors, Married-civ-spouse
14000, 11th, Married-civ-spouse
14001, HS-grad, Married-civ-spouse
14002, Assoc-acdm, Married-civ-spouse
14003, HS-grad, Never-married
14004, Some-college, Married-civ-spouse
14005, Masters, Married-civ-spouse
14006, HS-grad, Widowed
14007, Assoc-voc, Never-married
14008, Some-college, Never-married
14009, Bachelors, Married-civ-spouse
14010, HS-grad, Divorced
14011, Bachelors, Divorced
14012, Some-college, Never-married
14013, Some-college, Married-civ-spouse
14014, HS-grad, Never-married
14015, Some-college, Never-married
14016, Masters, Married-civ-spouse
14017, Some-college, Married-civ-spouse
14018, Bachelors, Married-civ-spouse
14019, 12th, Never-married
14020, HS-grad, Married-civ-spouse
14021, Some-college, Never-married
14022, Bachelors, Never-married
14023, Bachelors, Married-civ-spouse
14024, Bachelors, Never-married
14025, Some-college, Never-married
14026, HS-grad, Never-married
14027, HS-grad, Never-married
14028, Some-college, Married-civ-spouse
14029, Bachelors, Never-married
14030, Some-college, Never-married
14031, Some-college, Married-civ-spouse
14032, HS-grad, Divorced
14033, HS-grad, Widowed
14034, Assoc-voc, Never-married
14035, HS-grad, Married-civ-spouse
14036, Assoc-voc, Married-civ-spouse
14037, HS-grad, Married-civ-spouse
14038, Bachelors, Never-married
14039, HS-grad, Divorced
14040, Assoc-acdm, Never-married
14041, HS-grad, Divorced
14042, Prof-school, Married-civ-spouse
14043, Masters, Married-civ-spouse
14044, HS-grad, Never-married
14045, HS-grad, Married-civ-spouse
14046, HS-grad, Married-civ-spouse
14047, HS-grad, Never-married
14048, HS-grad, Widowed
14049, HS-grad, Married-civ-spouse
14050, Bachelors, Never-married
14051, Bachelors, Never-married
14052, 11th, Married-civ-spouse
14053, 11th, Divorced
14054, 11th, Never-married
14055, HS-grad, Married-civ-spouse
14056, HS-grad, Never-married
14057, Some-college, Never-married
14058, HS-grad, Married-civ-spouse
14059, Masters, Never-married
14060, HS-grad, Never-married
14061, Some-college, Divorced
14062, Bachelors, Married-civ-spouse
14063, Some-college, Never-married
14064, Bachelors, Married-civ-spouse
14065, HS-grad, Married-civ-spouse
14066, Some-college, Separated
14067, HS-grad, Widowed
14068, HS-grad, Never-married
14069, HS-grad, Married-civ-spouse
14070, Bachelors, Never-married
14071, Some-college, Divorced
14072, Some-college, Married-civ-spouse
14073, Some-college, Married-civ-spouse
14074, Some-college, Separated
14075, HS-grad, Married-civ-spouse
14076, 12th, Never-married
14077, HS-grad, Married-civ-spouse
14078, Some-college, Married-civ-spouse
14079, HS-grad, Married-civ-spouse
14080, HS-grad, Never-married
14081, HS-grad, Married-civ-spouse
14082, HS-grad, Divorced
14083, HS-grad, Married-civ-spouse
14084, Bachelors, Never-married
14085, 1st-4th, Never-married
14086, 12th, Married-spouse-absent
14087, Some-college, Never-married
14088, Some-college, Never-married
14089, 5th-6th, Separated
14090, 10th, Divorced
14091, HS-grad, Married-civ-spouse
14092, Bachelors, Never-married
14093, HS-grad, Never-married
14094, Some-college, Divorced
14095, 10th, Never-married
14096, Some-college, Never-married
14097, Masters, Married-civ-spouse
14098, 5th-6th, Divorced
14099, HS-grad, Never-married
14100, HS-grad, Widowed
14101, Some-college, Never-married
14102, Bachelors, Never-married
14103, Some-college, Married-spouse-absent
14104, Some-college, Never-married
14105, Prof-school, Married-civ-spouse
14106, HS-grad, Married-civ-spouse
14107, 10th, Never-married
14108, Bachelors, Married-civ-spouse
14109, HS-grad, Never-married
14110, HS-grad, Never-married
14111, Some-college, Married-civ-spouse
14112, Some-college, Divorced
14113, Some-college, Never-married
14114, Bachelors, Never-married
14115, HS-grad, Married-civ-spouse
14116, Some-college, Married-civ-spouse
14117, HS-grad, Never-married
14118, Prof-school, Married-civ-spouse
14119, Some-college, Married-civ-spouse
14120, HS-grad, Never-married
14121, Prof-school, Never-married
14122, HS-grad, Widowed
14123, Some-college, Never-married
14124, 5th-6th, Married-civ-spouse
14125, HS-grad, Never-married
14126, 12th, Divorced
14127, HS-grad, Married-civ-spouse
14128, HS-grad, Never-married
14129, Assoc-acdm, Married-civ-spouse
14130, HS-grad, Married-civ-spouse
14131, Bachelors, Never-married
14132, HS-grad, Married-civ-spouse
14133, HS-grad, Never-married
14134, HS-grad, Divorced
14135, HS-grad, Married-civ-spouse
14136, Some-college, Never-married
14137, HS-grad, Married-civ-spouse
14138, HS-grad, Never-married
14139, HS-grad, Married-AF-spouse
14140, HS-grad, Married-civ-spouse
14141, Bachelors, Never-married
14142, 10th, Married-civ-spouse
14143, Bachelors, Married-civ-spouse
14144, Bachelors, Married-civ-spouse
14145, Assoc-acdm, Married-civ-spouse
14146, Bachelors, Married-civ-spouse
14147, 9th, Married-civ-spouse
14148, Bachelors, Married-civ-spouse
14149, Bachelors, Married-civ-spouse
14150, HS-grad, Married-civ-spouse
14151, HS-grad, Married-civ-spouse
14152, Some-college, Divorced
14153, Some-college, Married-civ-spouse
14154, Some-college, Never-married
14155, HS-grad, Married-civ-spouse
14156, 10th, Married-civ-spouse
14157, Some-college, Never-married
14158, HS-grad, Never-married
14159, HS-grad, Separated
14160, Assoc-acdm, Married-civ-spouse
14161, Some-college, Divorced
14162, HS-grad, Divorced
14163, Assoc-acdm, Married-civ-spouse
14164, HS-grad, Never-married
14165, Some-college, Never-married
14166, 11th, Married-civ-spouse
14167, HS-grad, Divorced
14168, Some-college, Married-civ-spouse
14169, Bachelors, Married-civ-spouse
14170, Doctorate, Divorced
14171, Some-college, Divorced
14172, HS-grad, Divorced
14173, Bachelors, Married-civ-spouse
14174, HS-grad, Married-civ-spouse
14175, Assoc-acdm, Never-married
14176, HS-grad, Married-civ-spouse
14177, HS-grad, Married-civ-spouse
14178, 12th, Never-married
14179, HS-grad, Widowed
14180, Bachelors, Divorced
14181, Masters, Never-married
14182, Masters, Never-married
14183, HS-grad, Married-civ-spouse
14184, HS-grad, Never-married
14185, Some-college, Married-civ-spouse
14186, HS-grad, Never-married
14187, 7th-8th, Married-civ-spouse
14188, Some-college, Married-civ-spouse
14189, HS-grad, Married-civ-spouse
14190, HS-grad, Widowed
14191, 7th-8th, Married-civ-spouse
14192, 11th, Married-civ-spouse
14193, Doctorate, Married-civ-spouse
